67.9,29,64.11,-1,166.47,01-01-1970.00:35
67.4,28.8,64.14,-1,164.84,01-01-1970.00:36
67,28.6,64.08,-1,166.33,01-01-1970.00:36
67,28,64.08,-1,168.66,01-01-1970.00:37
67.1,28,64.11,-1,167.97,01-01-1970.00:38
67.2,28,64.05,-1,167.36,01-01-1970.00:38
67.1,28,64.2,-1,161.96,01-01-1970.00:39
67.9,28,64.08,-1,159.59,01-01-1970.00:40
67.8,28,64.17,-1,156.66,01-01-1970.00:40
68,28,64.17,-1,154.1,01-01-1970.00:41
67.9,28,64.08,-1,156.66,01-01-1970.00:42
67.9,28,64.17,-1,157.63,01-01-1970.00:43
67.1,28,64.14,-1,158.61,01-01-1970.00:43
67,28,64.2,-1,158.02,01-01-1970.00:44
67,28,64.2,-1,156.66,01-01-1970.00:45
67,28,64.11,-1,156.02,01-01-1970.00:45
67.9,28,64.11,-1,151.2,01-01-1970.00:46
68.3,28,64.17,-1,147.79,01-01-1970.00:47
67.9,28,64.11,-1,146.03,01-01-1970.00:47
68,28,64.08,-1,145.9,01-01-1970.00:48
68,28,64.2,-1,145.9,01-01-1970.00:49
68,28,64.14,-1,145.12,01-01-1970.00:50
67.4,28,64.08,-1,143.14,01-01-1970.00:50
68,28,64.14,-1,143.91,01-01-1970.00:51
68,28,64.11,-1,144.82,01-01-1970.00:52
68,28,64.44,-1,145.42,01-01-1970.00:52
68,28,65.91,-1,148.47,01-01-1970.00:53
68,28,66,-1,147.98,01-01-1970.00:54
68.3,28,66.15,-1,151.58,01-01-1970.00:54
68.1,28,66.15,-1,150.76,01-01-1970.00:55
68,28,66.12,-1,150.33,01-01-1970.00:56
68,28,66.12,-1,153.15,01-01-1970.00:56
68,28,66.12,-1,158.64,01-01-1970.00:57
68,28,66.15,-1,151.58,01-01-1970.00:58
68,28,105.25,-1,153.09,01-01-1970.00:59
68.9,28,105.25,-1,154.29,01-01-1970.00:59
68.8,28,104.03,-1,156.41,01-01-1970.01:00
68,28,102.78,-1,159.65,01-01-1970.01:01
68,28,99.39,-1,163.97,01-01-1970.01:01
67.6,28,98.75,-1,171.37,01-01-1970.01:02
67.4,28,97.56,-1,175.61,01-01-1970.01:03
68,28,97.31,-1,178.57,01-01-1970.01:03
67.2,28,96.4,-1,180.03,01-01-1970.01:04
67.3,28,95.94,-1,179.3,01-01-1970.01:05
67.9,28,95.69,-1,177.84,01-01-1970.01:06
68,28,95.17,-1,176.4,01-01-1970.01:06
68.9,28,95.17,-1,174.26,01-01-1970.01:07
68.1,28,94.87,-1,171.51,01-01-1970.01:08
68.4,28,94.56,-1,165.18,01-01-1970.01:08
68.6,28,94.38,-1,157.76,01-01-1970.01:09
68,28,93.95,-1,154.1,01-01-1970.01:10
68.7,28,93.95,-1,152.2,01-01-1970.01:10
68.9,28,93.74,-1,152.2,01-01-1970.01:11
68.1,28,93.83,-1,153.78,01-01-1970.01:12
67.1,28,93.74,-1,156.92,01-01-1970.01:12
67,28,93.62,-1,162.16,01-01-1970.01:13
67,28,93.59,-1,168.59,01-01-1970.01:14
67.4,28,93.34,-1,176.62,01-01-1970.01:15
67.1,28,93.34,-1,185.75,01-01-1970.01:15
67,28,93.34,-1,196.37,01-01-1970.01:16
67,28,93.34,-1,205.67,01-01-1970.01:17
67.7,28,93.1,-1,211.25,01-01-1970.01:17
68,28,93,-1,213.49,01-01-1970.01:18
68,28,92.91,-1,214.36,01-01-1970.01:19
68,28,92.97,-1,214.36,01-01-1970.01:19
68,28,93.04,-1,214.36,01-01-1970.01:20
67.5,28,93,-1,214.36,01-01-1970.01:21
67.1,28,92.73,-1,214.18,01-01-1970.01:22
67,28,92.55,-1,213.49,01-01-1970.01:22
67,28,92.55,-1,213.49,01-01-1970.01:23
68,28,92.58,-1,213.84,01-01-1970.01:24
67,28,92.67,-1,215.23,01-01-1970.01:24
67,28,92.73,-1,216.99,01-01-1970.01:25
67,28,92.73,-1,218.76,01-01-1970.01:26
67.8,28,92.73,-1,221.44,01-01-1970.01:26
67.9,28,92.73,-1,224.16,01-01-1970.01:27
67.1,28,92.73,-1,225.99,01-01-1970.01:28
67.3,28,92.42,-1,227.84,01-01-1970.01:28
67,28,92.42,-1,228.77,01-01-1970.01:29
67.9,28,92.45,-1,228.68,01-01-1970.01:30
68,28,92.42,-1,227.47,01-01-1970.01:31
67.5,28,92.45,-1,225.07,01-01-1970.01:31
67.9,28,92.42,-1,221.35,01-01-1970.01:32
67.1,28,92.42,-1,215.93,01-01-1970.01:33
67,28,92.42,-1,209.8,01-01-1970.01:33
67,28,92.45,-1,203.1,01-01-1970.01:34
67.3,28,92.3,-1,196.53,01-01-1970.01:35
67.7,28,92.36,-1,190.25,01-01-1970.01:35
67.4,28,92.36,-1,185.22,01-01-1970.01:36
67.5,28,92.39,-1,182.61,01-01-1970.01:37
67.6,28,92.3,-1,181.79,01-01-1970.01:38
67.1,28,92.3,-1,182.83,01-01-1970.01:38
67,28,89.86,-1,184.47,01-01-1970.01:39
67.2,28,89.67,-1,186.58,01-01-1970.01:40
67.5,28,89.67,-1,189.95,01-01-1970.01:40
67,28,89.37,-1,193.92,01-01-1970.01:41
66.9,28,89.37,-1,197.17,01-01-1970.01:42
66.5,28,89.19,-1,200.8,01-01-1970.01:42
67.2,28,89.09,-1,207.93,01-01-1970.01:43
67,28,89.09,-1,217.34,01-01-1970.01:44
67,28,89.09,-1,224.16,01-01-1970.01:45
67,28,89.16,-1,227.93,01-01-1970.01:45
67,28,89.09,-1,229.7,01-01-1970.01:46
67.3,28,89.06,-1,231.49,01-01-1970.01:47
67.9,28,89.03,-1,233.2,01-01-1970.01:47
68.1,28,88.94,-1,232.53,01-01-1970.01:48
68,28,88.88,-1,236.36,01-01-1970.01:49
68,28,89,-1,238.1,01-01-1970.01:49
68,28,88.97,-1,240.26,01-01-1970.01:50
67.3,28,89.03,-1,231.49,01-01-1970.01:51
67,28,89,-1,224.62,01-01-1970.01:51
66.1,28,89.03,-1,214.45,01-01-1970.01:52
66.9,28,89.06,-1,203.51,01-01-1970.01:53
67,28,89.06,-1,197.09,01-01-1970.01:54
67,28,88.76,-1,196.05,01-01-1970.01:54
66.7,28,88.76,-1,199.1,01-01-1970.01:55
67,28,88.76,-1,205.58,01-01-1970.01:56
66.9,28,88.76,-1,212.37,01-01-1970.01:56
66.9,28,88.76,-1,222.89,01-01-1970.01:57
67,28,88.76,-1,228.03,01-01-1970.01:58
67.2,28,88.76,-1,231.59,01-01-1970.01:58
67,28,88.51,-1,233.48,01-01-1970.01:59
66.3,28,88.48,-1,233.48,01-01-1970.02:00
66.9,28,88.48,-1,232.72,01-01-1970.02:01
66.9,28,88.48,-1,231.59,01-01-1970.02:01
67,28,88.45,-1,230.64,01-01-1970.02:02
67,28,88.45,-1,231.59,01-01-1970.02:03
66.1,28,88.51,-1,233.2,01-01-1970.02:03
66,28,88.45,-1,234.92,01-01-1970.02:04
66,28,88.48,-1,238.1,01-01-1970.02:05
66.9,28,88.48,-1,240.26,01-01-1970.02:05
67,28,88.51,-1,240.26,01-01-1970.02:06
67,28,88.48,-1,237.33,01-01-1970.02:07
66.2,28,88.36,-1,236.36,01-01-1970.02:07
67,28,88.27,-1,237.33,01-01-1970.02:08
66.3,28,88.33,-1,238.3,01-01-1970.02:09
66.1,28,88.36,-1,238.3,01-01-1970.02:10
66.9,28,88.24,-1,238.3,01-01-1970.02:10
67,28,88.27,-1,239.27,01-01-1970.02:11
67,28,88.3,-1,239.27,01-01-1970.02:12
67.8,28,88.36,-1,240.06,01-01-1970.02:12
67.2,28,88.39,-1,240.26,01-01-1970.02:13
67,28,88.42,-1,239.27,01-01-1970.02:14
67,28,88.36,-1,236.36,01-01-1970.02:14
67,28,88.39,-1,229.52,01-01-1970.02:15
67,28,88.42,-1,218.76,01-01-1970.02:16
67,28,88.15,-1,209.71,01-01-1970.02:17
67,28,88.15,-1,205.17,01-01-1970.02:17
67,28,88.15,-1,203.34,01-01-1970.02:18
66.6,28,88.18,-1,202.52,01-01-1970.02:19
66,28,88.15,-1,205.33,01-01-1970.02:19
66,28,88.15,-1,210.82,01-01-1970.02:20
66,28,88.15,-1,219.56,01-01-1970.02:21
66.6,28,88.15,-1,229.52,01-01-1970.02:21
67,28,88.15,-1,238.98,01-01-1970.02:22
67,28,88.15,-1,246.54,01-01-1970.02:23
67,28,88.15,-1,252.37,01-01-1970.02:23
67,28,88.12,-1,255.93,01-01-1970.02:24
67,28,88.15,-1,257.83,01-01-1970.02:25
66.2,28,88.15,-1,259.75,01-01-1970.02:26
66.9,28,88.15,-1,259.75,01-01-1970.02:26
67,28,88.15,-1,259.75,01-01-1970.02:27
67,28,88.15,-1,258.68,01-01-1970.02:28
66.1,28,88.15,-1,257.94,01-01-1970.02:28
66.5,28,88.15,-1,257.62,01-01-1970.02:29
