"Sept-24 night and most of day time on sept-25-2018 day, raining",,,,,
69.2,13.5,48.42,-1,32202.8,01-01-1970.00:00
77.9,15,49.57,-1,56725.07,01-01-1970.00:01
78.6,15,49.56,-1,56725.07,01-01-1970.00:02
79,15,49.64,-1,56725.07,01-01-1970.00:02
78.1,15,49.59,-1,57085.82,01-01-1970.00:03
78,15,49.56,-1,58528.82,01-01-1970.00:04
77.5,15,49.55,-1,56725.07,01-01-1970.00:04
77,15,49.52,-1,58168.07,01-01-1970.00:05
76.8,15,49.57,-1,59611.07,01-01-1970.00:06
76.6,15.3,49.55,-1,59250.32,01-01-1970.00:06
76,16,49.55,-1,59611.07,01-01-1970.00:07
75.1,16,49.52,-1,58889.57,01-01-1970.00:08
75,16,49.55,-1,60332.57,01-01-1970.00:08
75,16,49.56,-1,59971.82,01-01-1970.00:09
74.5,16,49.55,-1,60332.57,01-01-1970.00:10
73.7,16,49.55,-1,60332.57,01-01-1970.00:11
73.1,16,49.59,-1,59250.32,01-01-1970.00:11
73.9,16,49.52,-1,59611.07,01-01-1970.00:12
74,16,49.55,-1,59971.82,01-01-1970.00:13
74.8,16,49.57,-1,59611.07,01-01-1970.00:13
73.1,16,49.55,-1,60332.57,01-01-1970.00:14
71.5,16,49.56,-1,60332.57,01-01-1970.00:15
70.3,16,49.5,-1,60332.57,01-01-1970.00:15
70,16,49.48,-1,60332.57,01-01-1970.00:16
71.7,16,49.46,-1,60332.57,01-01-1970.00:17
72.9,16,49.5,-1,60332.57,01-01-1970.00:18
73.9,16,49.46,-1,60332.57,01-01-1970.00:18
74.9,16,49.43,-1,60332.57,01-01-1970.00:19
74.1,16,49.5,-1,60332.57,01-01-1970.00:20
72.9,16,49.47,-1,60332.57,01-01-1970.00:20
72.9,16,49.47,-1,60332.57,01-01-1970.00:21
73,16,49.47,-1,60332.57,01-01-1970.00:22
73,16,49.46,-1,60332.57,01-01-1970.00:22
73,16,49.46,-1,60332.57,01-01-1970.00:23
73.5,16,49.47,-1,60332.57,01-01-1970.00:24
73,16,49.48,-1,60332.57,01-01-1970.00:24
73.8,16,49.46,-1,60332.57,01-01-1970.00:25
73.9,16,49.46,-1,60332.57,01-01-1970.00:26
74,16,49.48,-1,60332.57,01-01-1970.00:27
74,16,49.48,-1,60332.57,01-01-1970.00:27
74.1,16,49.52,-1,60332.57,01-01-1970.00:28
74,16,49.45,-1,60332.57,01-01-1970.00:29
74,16,49.51,-1,60332.57,01-01-1970.00:29
73.2,16,49.46,-1,60332.57,01-01-1970.00:30
72.4,16,49.5,-1,60332.57,01-01-1970.00:31
73.6,16,49.5,-1,60332.57,01-01-1970.00:31
73.1,16,49.5,-1,60332.57,01-01-1970.00:32
73,16,49.5,-1,60332.57,01-01-1970.00:33
73,16,49.5,-1,60332.57,01-01-1970.00:34
73,16,49.51,-1,60332.57,01-01-1970.00:34
73,16,49.48,-1,60332.57,01-01-1970.00:35
73,16,49.48,-1,60332.57,01-01-1970.00:36
73,16,49.47,-1,60332.57,01-01-1970.00:36
73,16,49.5,-1,60332.57,01-01-1970.00:37
72.6,16,49.5,-1,60332.57,01-01-1970.00:38
73,16,49.48,-1,60332.57,01-01-1970.00:38
73,16,49.5,-1,60332.57,01-01-1970.00:39
72.3,16,49.48,-1,60332.57,01-01-1970.00:40
71.1,16,49.48,-1,60332.57,01-01-1970.00:40
71,16,49.5,-1,60332.57,01-01-1970.00:41
69.8,16,49.56,-1,60332.57,01-01-1970.00:42
70.2,16,49.52,-1,60332.57,01-01-1970.00:43
71,16,49.51,-1,60332.57,01-01-1970.00:43
71.9,16,49.54,-1,60332.57,01-01-1970.00:44
72,16,49.54,-1,60332.57,01-01-1970.00:45
72,16,49.51,-1,60332.57,01-01-1970.00:45
72,16,49.52,-1,60332.57,01-01-1970.00:46
72,16,49.52,-1,60332.57,01-01-1970.00:47
72.8,16,49.51,-1,60332.57,01-01-1970.00:47
71.5,16,49.51,-1,59971.82,01-01-1970.00:48
71.9,16,49.51,-1,60332.57,01-01-1970.00:49
72.1,16,49.5,-1,60332.57,01-01-1970.00:50
72,16,49.54,-1,60332.57,01-01-1970.00:50
72,16,49.5,-1,60332.57,01-01-1970.00:51
71.5,16,49.52,-1,60332.57,01-01-1970.00:52
71.7,16,49.52,-1,60332.57,01-01-1970.00:52
72,16,49.51,-1,60332.57,01-01-1970.00:53
72,16,49.52,-1,60332.57,01-01-1970.00:54
72,16,49.5,-1,60332.57,01-01-1970.00:54
71.3,16,49.52,-1,60332.57,01-01-1970.00:55
71.1,16,49.51,-1,60332.57,01-01-1970.00:56
70,16,49.51,-1,60332.57,01-01-1970.00:56
70,16,49.55,-1,60332.57,01-01-1970.00:57
70.9,16,49.54,-1,59971.82,01-01-1970.00:58
70.6,16,49.5,-1,60332.57,01-01-1970.00:59
69.3,16,49.51,-1,60332.57,01-01-1970.00:59
69,16,49.56,-1,60332.57,01-01-1970.01:00
69.6,16,49.51,-1,60332.57,01-01-1970.01:01
70,16,49.54,-1,60332.57,01-01-1970.01:01
70.3,16,49.51,-1,60332.57,01-01-1970.01:02
69.1,16,49.48,-1,59971.82,01-01-1970.01:03
68.1,16,49.56,-1,59971.82,01-01-1970.01:03
69.8,16,49.52,-1,60332.57,01-01-1970.01:04
71.5,16,49.51,-1,60332.57,01-01-1970.01:05
72.4,16,49.51,-1,60332.57,01-01-1970.01:06
72.9,16,49.54,-1,60332.57,01-01-1970.01:06
73.9,15.1,49.55,-1,59611.07,01-01-1970.01:07
74,15,49.51,-1,59971.82,01-01-1970.01:08
73.5,15.1,49.59,-1,60332.57,01-01-1970.01:08
73,16,49.54,-1,60332.57,01-01-1970.01:09
72.1,16,49.51,-1,60332.57,01-01-1970.01:10
71.8,16,49.52,-1,60332.57,01-01-1970.01:10
71.9,16,49.54,-1,60332.57,01-01-1970.01:11
71.1,16,49.5,-1,60332.57,01-01-1970.01:12
71.6,16,49.52,-1,59971.82,01-01-1970.01:13
71,16,49.51,-1,59611.07,01-01-1970.01:13
71,16,49.56,-1,59611.07,01-01-1970.01:14
71,16,49.51,-1,60332.57,01-01-1970.01:15
71,16,49.54,-1,60332.57,01-01-1970.01:15
72.6,16,49.52,-1,60332.57,01-01-1970.01:16
73.9,16,49.55,-1,60332.57,01-01-1970.01:17
73,16,49.56,-1,59971.82,01-01-1970.01:17
73.4,16,49.56,-1,59250.32,01-01-1970.01:18
74.9,15.1,49.57,-1,58528.82,01-01-1970.01:19
75,15,49.51,-1,56725.07,01-01-1970.01:19
75,15,49.54,-1,57085.82,01-01-1970.01:20
74.3,15,49.59,-1,57446.57,01-01-1970.01:21
74.9,15.9,49.55,-1,56725.07,01-01-1970.01:22
73.7,16,49.57,-1,57085.82,01-01-1970.01:22
73,16,49.57,-1,57085.82,01-01-1970.01:23
73.2,16,49.56,-1,57085.82,01-01-1970.01:24
73.3,16,49.55,-1,56725.07,01-01-1970.01:24
73.9,16,49.55,-1,57085.82,01-01-1970.01:25
73.9,16,49.56,-1,56725.07,01-01-1970.01:26
73,16,49.56,-1,57085.82,01-01-1970.01:26
73,16,49.55,-1,56725.07,01-01-1970.01:27
73.9,16,49.54,-1,57085.82,01-01-1970.01:28
73.7,16,49.55,-1,58528.82,01-01-1970.01:29
73.5,16,49.55,-1,58168.07,01-01-1970.01:29
73.9,16,49.56,-1,56725.07,01-01-1970.01:30
73.7,16,49.56,-1,60332.57,01-01-1970.01:31
73.9,16,49.54,-1,60332.57,01-01-1970.01:31
73.1,16,49.56,-1,61150.27,01-01-1970.01:32
73.9,16,49.56,-1,61559.13,01-01-1970.01:33
73.6,16,49.56,-1,60332.57,01-01-1970.01:33
74,16,49.57,-1,60741.42,01-01-1970.01:34
74,16,49.56,-1,60741.43,01-01-1970.01:35
73.9,16,49.6,-1,60332.57,01-01-1970.01:35
74,16,49.56,-1,60332.57,01-01-1970.01:36
73.5,16,49.59,-1,60332.57,01-01-1970.01:37
74,16,49.52,-1,60332.57,01-01-1970.01:38
74.2,16,49.56,-1,62376.83,01-01-1970.01:38
73.1,16,49.54,-1,61559.13,01-01-1970.01:39
72.1,16,49.54,-1,61150.27,01-01-1970.01:40
72.1,16,49.52,-1,61150.27,01-01-1970.01:40
73,16,49.56,-1,61150.28,01-01-1970.01:41
73.9,15.1,49.55,-1,62785.68,01-01-1970.01:42
74.1,15,49.56,-1,61559.13,01-01-1970.01:42
74.7,15,49.51,-1,64012.23,01-01-1970.01:43
75.9,15,49.51,-1,61967.98,01-01-1970.01:44
75.1,15,49.54,-1,61150.27,01-01-1970.01:45
75.9,15,49.55,-1,61150.28,01-01-1970.01:45
76,15,49.52,-1,61967.98,01-01-1970.01:46
76.2,15,49.52,-1,61559.13,01-01-1970.01:47
75.4,15,49.55,-1,61559.13,01-01-1970.01:47
73.7,15,49.55,-1,61967.98,01-01-1970.01:48
72.5,15,49.54,-1,61967.98,01-01-1970.01:49
73.9,15,49.52,-1,61559.13,01-01-1970.01:49
73.9,15,49.52,-1,64012.23,01-01-1970.01:50
73.6,15.7,49.51,-1,64421.08,01-01-1970.01:51
73.2,16,49.52,-1,63603.38,01-01-1970.01:51
73.4,15.4,49.52,-1,64421.08,01-01-1970.01:52
73.4,15.1,49.52,-1,64012.23,01-01-1970.01:53
73,15.9,49.51,-1,63194.53,01-01-1970.01:54
73,16,49.52,-1,63603.38,01-01-1970.01:54
72.1,16,49.54,-1,63603.38,01-01-1970.01:55
71.6,16,49.48,-1,62785.68,01-01-1970.01:56
72,16,49.57,-1,64012.23,01-01-1970.01:56
71.4,16,49.52,-1,64012.23,01-01-1970.01:57
70.6,16,49.52,-1,62785.68,01-01-1970.01:58
70.1,16,49.52,-1,60332.57,01-01-1970.01:58
69.8,16,49.56,-1,59971.82,01-01-1970.01:59
69,16,49.51,-1,57807.32,01-01-1970.02:00
68.9,16,49.52,-1,58889.57,01-01-1970.02:01
69.6,16,49.59,-1,59611.07,01-01-1970.02:01
70,16,49.54,-1,59971.82,01-01-1970.02:02
70.4,16,49.52,-1,58889.57,01-01-1970.02:03
70.2,16,49.52,-1,59971.82,01-01-1970.02:03
69.5,16,49.52,-1,60332.57,01-01-1970.02:04
70.5,16,49.55,-1,62152.36,01-01-1970.02:05
71,16,49.51,-1,64012.23,01-01-1970.02:05
70.4,16,49.5,-1,63603.38,01-01-1970.02:06
69.1,16,49.52,-1,62376.82,01-01-1970.02:07
69,16,49.55,-1,62785.68,01-01-1970.02:07
68.7,16,49.52,-1,64012.23,01-01-1970.02:08
68,16,49.51,-1,64012.23,01-01-1970.02:09
68.6,16,49.55,-1,64012.23,01-01-1970.02:10
69,16,49.52,-1,62376.83,01-01-1970.02:10
68.1,16,49.54,-1,64012.23,01-01-1970.02:11
68,16,49.52,-1,63194.53,01-01-1970.02:12
68,16,49.56,-1,63603.38,01-01-1970.02:12
68,16,49.51,-1,62785.68,01-01-1970.02:13
67,16,49.55,-1,64012.23,01-01-1970.02:14
67,16,49.51,-1,63603.38,01-01-1970.02:14
67,16,49.54,-1,63194.53,01-01-1970.02:15
67.2,16,49.54,-1,63603.38,01-01-1970.02:16
68.9,16,49.52,-1,62785.68,01-01-1970.02:17
68.9,15.6,49.54,-1,62785.68,01-01-1970.02:17
69,15,49.54,-1,63194.53,01-01-1970.02:18
68.1,15.2,49.52,-1,63194.53,01-01-1970.02:19
68,15.2,49.54,-1,61967.98,01-01-1970.02:19
67.2,15.2,49.56,-1,61559.13,01-01-1970.02:20
69,15,49.56,-1,60741.43,01-01-1970.02:21
70.5,15,49.55,-1,61559.12,01-01-1970.02:21
69.6,15,49.55,-1,60332.57,01-01-1970.02:22
69.8,15,49.56,-1,61150.27,01-01-1970.02:23
70.6,15,49.5,-1,61559.13,01-01-1970.02:23
72,15,49.47,-1,64012.23,01-01-1970.02:24
72,15,49.48,-1,64012.23,01-01-1970.02:25
71.9,15,49.45,-1,64012.23,01-01-1970.02:26
71.2,15,49.42,-1,64421.08,01-01-1970.02:26
71.4,15,49.48,-1,64421.08,01-01-1970.02:27
71.8,15,49.47,-1,64421.08,01-01-1970.02:28
72.1,15,49.41,-1,64421.08,01-01-1970.02:28
71.1,15,49.41,-1,66290.11,01-01-1970.02:29
72.6,15,49.37,-1,65355.6,01-01-1970.02:30
74.1,15,49.42,-1,64421.08,01-01-1970.02:30
74.9,15,49.43,-1,64421.08,01-01-1970.02:31
74.1,15,49.43,-1,64421.08,01-01-1970.02:32
74.9,15,49.41,-1,64421.08,01-01-1970.02:33
74.6,15,49.42,-1,64421.08,01-01-1970.02:33
74.1,15,49.41,-1,64421.08,01-01-1970.02:34
75,15,49.41,-1,64421.08,01-01-1970.02:35
75,15,49.37,-1,64421.08,01-01-1970.02:35
74.3,15,49.42,-1,64421.08,01-01-1970.02:36
74.5,15,49.42,-1,64421.08,01-01-1970.02:37
74.7,15,49.41,-1,64421.08,01-01-1970.02:37
73.2,15,49.37,-1,64421.08,01-01-1970.02:38
74,15,49.42,-1,64421.08,01-01-1970.02:39
73.5,15,49.47,-1,64421.08,01-01-1970.02:39
73,15,49.47,-1,64421.08,01-01-1970.02:40
73.9,15,49.46,-1,61150.27,01-01-1970.02:41
75.2,15,49.48,-1,60332.57,01-01-1970.02:42
76,14.1,49.55,-1,60332.57,01-01-1970.02:42
75.2,14.9,49.55,-1,60332.57,01-01-1970.02:43
75.9,14.1,49.52,-1,60332.57,01-01-1970.02:44
75.4,14.1,49.56,-1,60332.57,01-01-1970.02:44
74.2,14.9,49.52,-1,60332.57,01-01-1970.02:45
73.1,15,49.54,-1,60332.57,01-01-1970.02:46
73.7,15,49.55,-1,60332.57,01-01-1970.02:46
75.9,15,49.55,-1,60332.57,01-01-1970.02:47
76.1,14.1,49.54,-1,60332.57,01-01-1970.02:48
77.7,14,49.51,-1,60332.57,01-01-1970.02:49
78.9,14,49.55,-1,60332.57,01-01-1970.02:49
79,14,49.57,-1,60332.57,01-01-1970.02:50
79,14,49.6,-1,60332.57,01-01-1970.02:51
78.4,14,49.57,-1,60332.57,01-01-1970.02:51
77.6,14,49.59,-1,60332.57,01-01-1970.02:52
76.9,14,49.54,-1,60332.57,01-01-1970.02:53
75.1,15,49.59,-1,60332.57,01-01-1970.02:53
74.1,15,49.57,-1,60332.57,01-01-1970.02:54
75.2,15,49.57,-1,60332.57,01-01-1970.02:55
75,15,49.55,-1,60332.57,01-01-1970.02:56
75.7,15,49.56,-1,60332.57,01-01-1970.02:56
75,15,49.59,-1,60332.57,01-01-1970.02:57
75.9,15,49.56,-1,60332.57,01-01-1970.02:58
75.2,15,49.56,-1,60332.57,01-01-1970.02:58
74,15,49.57,-1,60332.57,01-01-1970.02:59
73,15,49.56,-1,60332.57,01-01-1970.03:00
74.1,15,49.57,-1,59971.82,01-01-1970.03:00
75,15,49.57,-1,60332.57,01-01-1970.03:01
75,15,49.59,-1,60332.57,01-01-1970.03:02
74.2,15,49.6,-1,60332.57,01-01-1970.03:02
74,15,49.6,-1,60332.57,01-01-1970.03:03
73.6,15,49.59,-1,59971.82,01-01-1970.03:04
74,15,49.55,-1,60332.57,01-01-1970.03:05
73.2,15,49.59,-1,60332.57,01-01-1970.03:05
73,15,49.55,-1,60332.57,01-01-1970.03:06
72,15,49.57,-1,60332.57,01-01-1970.03:07
71,15,49.57,-1,60332.57,01-01-1970.03:07
70.7,15,49.54,-1,60332.57,01-01-1970.03:08
71.4,15,49.55,-1,60332.57,01-01-1970.03:09
71.8,15,49.54,-1,60332.57,01-01-1970.03:09
71,15,49.56,-1,60332.57,01-01-1970.03:10
70.5,15,49.56,-1,60332.57,01-01-1970.03:11
70.4,15,49.52,-1,60332.57,01-01-1970.03:12
71.5,15,49.54,-1,61150.27,01-01-1970.03:12
70.9,15,49.55,-1,60332.57,01-01-1970.03:13
70,15,49.51,-1,60741.42,01-01-1970.03:14
69.3,15,49.54,-1,61559.13,01-01-1970.03:14
71.7,15,49.54,-1,60741.42,01-01-1970.03:15
73.5,15,49.51,-1,60741.42,01-01-1970.03:16
72.2,15,49.52,-1,60741.43,01-01-1970.03:16
